ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw
5.208.40.62,8,6,4.0,0.0203562340966921,56.142857142857146,5,10,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.24336609283194893
5.208.61.233,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.208.83.144,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.208.84.157,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.208.87.254,13,7,6.5,0.0477941176470588,22.666666666666668,13,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24862797363063682
5.208.9.6,5,3,1.6666666666666667,0.0091407678244972,136.75,5,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25630927238969897
5.209.118.125,3,3,3.0,0.0967741935483871,15.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2727840042903785
5.209.124.242,80,77,20.0,0.0952380952380952,10.632911392405065,74,76,0,0.0,0.0,0.0,1.0,0.0,5,0,0,0.0,0.0,0.0,1,0.11306127708807234
5.209.126.203,7,7,7.0,0.1891891891891892,6.166666666666667,7,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2534516137860415
5.209.127.187,12,12,12.0,1.0909090909090908,1.0,11,0,0,0.0,0.0,0.0,1.0,0.0,2,2,0,0.0,1.0,3.0,1,0.08337375205319209
5.209.151.237,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.209.163.94,4,2,2.0,0.0121212121212121,110.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26708329187803925
5.209.18.178,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
5.209.200.218,35,35,35.0,0.3763440860215054,2.735294117647059,30,25,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.18647653428788197
5.209.203.60,115,78,57.5,0.2882205513784461,3.5,105,92,0,0.0128205128205128,0.0,0.0,1.0,0.0,10,0,0,0.0,0.0,0.0,1,0.05981857346852315
5.209.240.180,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
5.209.249.190,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.209.29.121,2,2,2.0,0.0121951219512195,164.0,2,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2582004473376882
5.209.40.38,3,3,3.0,0.0375,40.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2720322420764328
5.209.5.116,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.209.58.246,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.209.8.195,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.210.106.61,4,3,2.0,0.0217391304347826,61.333333333333336,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.270834910041363
5.210.111.15,10,10,10.0,2.5,0.4444444444444444,10,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.230135805744498
5.210.238.170,17,17,17.0,0.1393442622950819,7.625,17,40,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2314502088300221
5.210.243.22,3,3,3.0,0.0140845070422535,106.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2680797711250945
5.210.25.26,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2714490743435796
5.210.49.94,8,4,2.6666666666666665,0.0163265306122449,70.0,8,20,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25489574509398677
5.210.92.35,4,4,4.0,0.0512820512820512,26.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26745586579000774
5.211.102.45,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.211.110.22,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.211.134.134,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.211.134.24,39,18,13.0,0.0632090761750405,16.236842105263158,36,50,0,0.0,0.0,0.0,1.0,0.0512820512820512,2,0,0,0.0,0.0,0.0,1,0.10938374416153823
5.211.139.139,2,2,2.0,2.0,0.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2564403168117421
5.211.166.121,33,27,16.5,0.1264367816091954,8.15625,32,45,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.20913350695296729
5.211.184.212,35,24,11.666666666666666,0.055379746835443,18.58823529411765,35,74,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18975495870400572
5.211.194.35,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.211.212.236,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2714490743435796
5.211.219.77,2,2,2.0,0.0259740259740259,77.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2713685586585269
5.211.233.173,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.211.240.76,30,30,30.0,0.625,1.6551724137931034,28,33,0,0.0333333333333333,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.1907548270496472
5.211.32.40,42,32,8.4,0.0179333902647309,57.1219512195122,42,74,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1821522282747799
5.211.83.176,40,40,40.0,1.3333333333333333,0.7692307692307693,40,30,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19048413435339773
5.211.97.39,400,129,80.0,0.315955766192733,3.172932330827068,354,340,0,0.0,0.0,0.0,1.0,0.0,43,0,0,0.0,0.0,0.0,-1,-0.08429006576059284
5.212.0.6,2,2,2.0,0.1538461538461538,13.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.16904301330797422
5.212.135.30,106,106,106.0,0.4711111111111111,2.142857142857143,90,83,0,0.0,0.0,0.0,1.0,0.0,12,0,0,0.0,0.0,0.0,1,0.0422981003547922
5.212.15.251,2,2,2.0,0.1818181818181818,11.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27422920280354707
5.212.150.3,10,8,5.0,0.0452488687782805,24.55555555555556,10,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25016967236039406
5.212.162.230,17,17,17.0,0.8095238095238095,1.3125,17,24,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23240802781345327
5.212.163.37,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
5.212.168.215,2,2,2.0,0.0444444444444444,45.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
5.212.19.109,3,3,3.0,0.0375,40.0,3,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24198876348690102
5.212.199.74,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.212.203.216,2,2,2.0,0.0112994350282485,177.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2630717532428259
5.212.206.186,3,2,1.5,0.0098039215686274,153.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2614499463278077
5.212.211.201,73,53,36.5,0.1798029556650246,5.638888888888889,63,62,0,0.0,0.0,0.0,1.0,0.0,7,1,0,0.0,1.0,0.0,1,0.02239450959115674
5.212.223.221,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.212.223.94,33,33,33.0,0.388235294117647,2.65625,33,32,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21228725500065648
5.212.29.195,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.212.50.182,4,3,2.0,0.0408163265306122,32.666666666666664,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2716970606667612
5.212.57.77,69,33,23.0,0.0635944700460829,15.955882352941176,59,59,0,0.0,0.0,0.0,1.0,0.0,6,0,0,0.0,0.0,0.0,1,0.14534266834599524
5.212.69.240,7,7,7.0,0.3888888888888889,3.0,6,13,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.24229596498386863
5.212.78.139,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.212.96.243,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.213.105.225,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
5.213.119.200,2,1,1.0,0.0048543689320388,412.0,2,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22182557528822677
5.213.122.151,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.213.122.87,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.213.123.70,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
5.213.136.63,18,18,18.0,1.5,0.7058823529411765,18,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21913274210781708
5.213.140.109,61,55,30.5,0.4149659863945578,2.45,53,49,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.18130981466728419
5.213.19.63,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.213.208.9,7,7,7.0,1.4,0.8333333333333334,7,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24629919497505215
5.213.243.222,17,17,17.0,0.85,1.25,17,30,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2315984703307319
5.213.43.96,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.213.59.246,4,3,2.0,0.027027027027027,49.333333333333336,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.270834910041363
5.213.78.194,5,4,2.5,0.0246305418719211,50.75,5,17,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26241124095015056
5.213.83.62,4,3,2.0,0.0129449838187702,103.0,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26708329187803925
5.214.105.244,2,2,2.0,1.0,2.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27039329365793413
5.214.119.124,2,2,2.0,0.1818181818181818,11.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27422920280354707
5.214.17.89,2,2,2.0,0.0434782608695652,46.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
5.214.191.223,3,2,1.5,0.0161290322580645,93.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2680495968056805
5.214.198.165,5,3,2.5,0.0077279752704791,161.75,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25300499225817186
5.214.213.183,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.214.239.127,2,2,2.0,0.0224719101123595,89.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2694179360165681
5.214.241.88,2,2,2.0,0.25,8.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2750249841454396
5.214.245.27,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
5.214.80.136,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.215.112.244,41,41,41.0,1.2058823529411764,0.85,41,42,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.18734117232338926
5.215.135.147,2,2,2.0,1.0,2.0,1,1,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.24723441264410173
5.215.14.233,2,1,1.0,0.6666666666666666,3.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26963772067087166
5.215.181.22,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.215.198.159,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.215.198.174,2,1,1.0,0.05,40.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27026034466932775
5.215.2.31,15,15,15.0,0.3488372093023256,3.071428571428572,15,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23980518100901266
5.215.210.230,2,2,2.0,0.1176470588235294,17.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
5.215.212.90,3,2,1.5,0.0319148936170212,47.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27052334105619197
5.215.53.245,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.215.57.164,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.215.70.145,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.215.77.94,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.216.105.175,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
5.216.112.30,2,1,1.0,0.0063091482649842,317.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2515364446013915
5.216.121.100,20,20,20.0,2.5,0.4210526315789473,20,27,0,0.05,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1836852360595792
5.216.176.186,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.216.185.126,2,2,2.0,1.0,2.0,2,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646134419469196
5.216.206.95,2,1,1.0,0.0303030303030303,66.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27026034466932775
5.216.236.121,2,1,1.0,0.0067114093959731,298.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25181028631243696
5.216.243.157,4,2,1.3333333333333333,0.0025773195876288,517.3333333333334,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24654331030183751
5.216.255.215,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.216.54.245,3,2,1.5,0.0050251256281407,298.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25321830042359705
5.216.86.54,1,1,1.0,1.0,0.0,1,2,0,1.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.13900369816448638
5.217.101.104,3,3,3.0,1.5,1.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25962118342467094
5.217.167.163,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.217.18.26,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
5.217.191.165,4,2,2.0,0.0222222222222222,60.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27088846566854685
5.217.203.9,27,26,13.5,0.221311475409836,4.6923076923076925,26,42,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.21308535385198013
5.217.211.97,7,7,7.0,2.333333333333333,0.5,7,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23314737600078855
5.217.215.166,2,2,2.0,0.0307692307692307,65.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
5.217.252.36,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
5.217.255.226,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.217.27.203,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
5.217.48.193,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.217.49.106,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.217.77.104,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.217.87.191,5,4,2.5,0.0179856115107913,69.5,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26578275183515954
5.218.119.74,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.218.120.203,3,3,3.0,0.1071428571428571,14.0,3,10,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23906845496390888
5.218.130.216,79,78,39.5,0.4540229885057471,2.230769230769231,73,69,0,0.0256410256410256,0.0,0.0,1.0,0.0,5,0,0,0.0,0.0,0.0,1,0.11148268645384124
5.218.139.61,47,45,23.5,0.0182808245818747,55.891304347826086,43,38,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.16443934042893443
5.218.140.148,25,25,25.0,0.5813953488372093,1.7916666666666667,25,34,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22343119910617576
5.218.159.103,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.218.168.241,2,1,1.0,0.002710027100271,738.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22588567042963442
5.218.170.136,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.218.183.113,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
5.218.19.51,2,2,2.0,0.0588235294117647,34.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
5.218.197.163,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.218.45.236,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.218.57.233,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.218.66.219,4,4,4.0,4.0,0.3333333333333333,2,5,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2177200595589905
5.218.7.36,46,46,46.0,1.2105263157894737,0.8444444444444444,45,42,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.17546222150723617
5.218.77.244,52,52,52.0,0.981132075471698,1.03921568627451,36,34,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.16786960937610867
5.218.8.5,3,3,3.0,0.2307692307692307,6.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2732577741254795
5.218.99.225,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
5.219.107.88,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.219.188.95,4,2,2.0,0.0050441361916771,264.3333333333333,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2558894375198639
5.219.210.54,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.219.94.195,12,12,12.0,0.2307692307692307,4.727272727272728,12,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24790196740946763
5.232.126.16,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
5.232.168.53,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.232.198.156,4,4,4.0,0.0952380952380952,14.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26750997622821326
5.232.243.220,88,88,88.0,7.333333333333333,0.1379310344827586,88,47,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.054887334787280695
5.232.26.104,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.232.9.178,8,4,4.0,0.0402010050251256,28.428571428571427,8,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2534086565509664
5.233.15.222,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
5.233.155.15,4,3,2.0,0.1176470588235294,11.333333333333334,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27302431619731754
5.233.210.202,24,12,12.0,0.0076190476190476,136.95652173913044,6,0,12,0.5,0.0,0.0,0.1666666666666666,0.0,6,0,0,0.0,0.0,0.0,1,0.005632468093649368
5.233.22.140,2,2,2.0,2.0,1.0,2,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22210594454739668
5.233.25.75,2,2,2.0,0.1538461538461538,13.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27422920280354707
5.234.128.240,2,2,2.0,0.1052631578947368,19.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
5.234.17.24,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.234.213.72,4,4,4.0,0.0327868852459016,40.66666666666666,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26519455982202056
5.235.227.104,17,17,17.0,0.1428571428571428,7.4375,17,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23454497464160828
5.235.30.67,26,26,26.0,1.4444444444444444,0.72,26,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21425140967469553
5.236.109.175,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27414556474865065
5.236.128.80,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
5.236.137.15,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
