ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts
185.108.164.208,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.129.234.23,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.129.235.122,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.130.78.21,4,1,1.0,0.0005232862375719519,2548.0,1,0,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0
185.130.78.23,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.130.78.24,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.144.64.124,17,17,17.0,0.7083333333333334,1.5,17,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.148.3.141,51,44,17.0,0.08056872037914692,12.66,49,32,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
185.162.235.134,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.204.180.194,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.217.117.2,2,2,2.0,2.0,1.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.239.173.75,12,12,12.0,1.5,0.7272727272727273,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
185.30.7.254,38,34,19.0,0.8636363636363636,1.1891891891891893,38,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.41.2.182,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.6.154.86,40,40,40.0,0.5714285714285714,1.794871794871795,38,48,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
185.71.195.66,160,160,160.0,0.7655502392344498,1.3144654088050314,160,132,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.72.24.27,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.85.137.160,3,3,3.0,0.5,3.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.89.217.179,5,5,5.0,0.029411764705882353,42.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.89.217.250,3,3,3.0,0.029411764705882353,51.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
185.95.152.146,91,91,91.0,18.2,0.05555555555555555,91,61,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
185.95.152.85,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
186.30.187.8,2,2,2.0,0.6666666666666666,3.0,1,2,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
186.88.57.87,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
187.207.117.248,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.118.111.235,2,2,2.0,2.0,0.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.136.208.128,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.158.123.234,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.158.38.30,6,3,2.0,0.012396694214876033,96.8,6,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.215.176,5,5,5.0,0.032679738562091505,38.25,5,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.234.60,9,9,9.0,1.8,0.625,9,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.243.71,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.34.4,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.55.74,5,4,2.5,0.026881720430107527,46.5,5,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.159.63.26,2,2,2.0,0.14285714285714285,14.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.159.74.40,4,2,2.0,0.0004858496295396575,2744.3333333333335,4,11,0,0.0,0.0,0.0,0.5,0.0,1,0,0,0.0,0.0,0.0
188.166.113.28,45,40,22.5,0.5769230769230769,1.7727272727272727,38,34,0,0.0,0.0,0.0,1.0,0.044444444444444446,5,0,0,0.0,0.0,0.0
188.19.139.184,1,1,1.0,1.0,0.0,1,10,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.208.71.228,108,108,108.0,0.7248322147651006,1.3925233644859814,100,99,0,0.0,0.0,0.0,1.0,0.0,8,0,0,0.0,0.0,0.0
188.208.75.72,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.210.125.85,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.210.132.203,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.211.189.185,11,11,11.0,11.0,0.1,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
188.211.51.28,3,3,3.0,0.16666666666666666,9.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.212.176.37,3,3,3.0,0.14285714285714285,10.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.212.210.55,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.214.98.140,2,2,2.0,0.06896551724137931,29.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.215.168.116,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.226.140.24,4,3,2.0,0.013422818791946308,99.33333333333333,4,11,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.226.164.216,148,115,74.0,1.1746031746031746,0.8571428571428571,140,103,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
188.229.105.27,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.229.125.187,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.229.127.25,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.229.35.81,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.229.4.176,35,35,35.0,2.5,0.4117647058823529,35,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.229.51.254,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.229.57.121,145,145,145.0,1.9863013698630136,0.5069444444444444,141,101,0,0.0,0.0,0.0,0.0,0.020689655172413793,2,0,0,0.0,0.0,0.0
188.229.71.67,54,54,54.0,0.6585365853658537,1.5471698113207548,48,54,0,0.0,0.0,0.0,1.0,0.0,5,0,0,0.0,0.0,0.0
188.229.9.189,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.240.253.103,4,4,4.0,0.05970149253731343,22.333333333333332,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
188.245.49.73,2,2,2.0,0.08695652173913043,23.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.25.76.139,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
188.34.113.81,3,3,3.0,0.3,5.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
190.2.151.58,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
190.2.153.80,23,23,23.0,0.6216216216216216,1.6818181818181819,23,32,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.119.14.199,11,11,11.0,1.2222222222222223,0.9,6,6,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.119.164.118,11,11,11.0,1.375,0.8,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.119.164.239,2,2,2.0,0.013157894736842105,152.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.119.167.178,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.119.167.185,45,45,45.0,0.6617647058823529,1.5454545454545454,43,40,0,0.022222222222222223,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.119.167.189,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.119.167.2,2,2,2.0,0.125,16.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.119.167.210,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.105.90,2,1,1.0,0.14285714285714285,14.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.106.132,4,4,4.0,0.038461538461538464,34.666666666666664,4,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.112.89,14,14,14.0,0.3684210526315789,2.923076923076923,13,28,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.15.114.206,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.135.20,8,8,8.0,8.0,0.0,8,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.140.5,102,102,102.0,0.49038461538461536,2.0594059405940595,95,112,0,0.00980392156862745,0.0,0.0,1.0,0.0,7,0,0,0.0,0.0,0.0
192.15.185.192,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.192.243,17,14,8.5,0.1297709923664122,8.1875,8,4,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0
192.15.21.99,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
192.15.234.21,3,3,3.0,0.04225352112676056,35.5,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.246.55,8,4,4.0,0.0036380172805820826,314.14285714285717,8,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.247.191,93,63,46.5,0.21136363636363636,4.782608695652174,84,89,0,0.0,0.0,0.0,1.0,0.0,9,0,0,0.0,0.0,0.0
192.15.253.17,3,2,1.5,0.033707865168539325,44.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.6.66,21,16,10.5,0.031578947368421054,33.25,20,47,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.15.62.58,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.66.190,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.81.106,2,2,2.0,0.08,25.0,2,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.86.214,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.15.94.153,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
192.95.47.202,19,19,19.0,1.5833333333333333,0.6666666666666666,18,31,0,0.05263157894736842,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
192.99.55.164,4,4,4.0,0.5,2.6666666666666665,2,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
194.5.176.130,12,10,6.0,0.039735099337748346,27.454545454545453,12,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
194.94.127.7,459,239,114.75,0.11025702618304108,9.089519650655022,269,196,0,0.0,0.0,0.0,0.0,0.0,8,1,0,0.0,1.0,0.0
195.154.122.101,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.154.122.226,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.154.122.9,6,6,6.0,2.0,0.6,6,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.154.123.43,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.154.123.60,5,5,5.0,1.6666666666666667,0.75,5,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.154.123.62,6,6,6.0,2.0,0.6,6,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
195.181.102.228,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
195.181.14.187,28,28,28.0,4.0,0.25925925925925924,28,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
195.181.169.48,2,2,2.0,0.2,10.0,2,8,0,0.5,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
195.181.3.169,2,2,2.0,0.08695652173913043,23.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
195.181.99.14,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
195.201.226.108,19,7,6.333333333333333,0.02509907529722589,42.05555555555556,16,18,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
195.201.43.11,30,30,30.0,0.8333333333333334,1.2413793103448276,28,28,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
195.201.58.169,5,5,5.0,0.2777777777777778,4.5,5,17,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
196.195.253.139,83,83,83.0,3.608695652173913,0.2804878048780488,79,76,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
196.64.216.172,4,4,4.0,1.3333333333333333,1.0,2,0,1,0.25,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
198.52.38.67,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
198.84.74.60,2,2,2.0,1.0,2.0,1,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0
199.58.86.211,4,4,4.0,0.5714285714285714,2.3333333333333335,2,0,0,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0,0.0,0.0
2.121.205.40,12,12,12.0,3.0,0.36363636363636365,7,15,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
2.144.129.170,34,34,34.0,0.38202247191011235,2.696969696969697,32,32,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
2.176.232.184,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.176.48.186,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.176.51.226,2,2,2.0,0.25,8.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.12.140,18,18,18.0,0.782608695652174,1.3529411764705883,18,17,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.13.70,3,3,3.0,0.0410958904109589,36.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.149.104,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.177.154.167,8,3,2.6666666666666665,0.015444015444015444,74.0,8,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.228.113,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.229.176,4,4,4.0,0.04878048780487805,27.333333333333332,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.246.160,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.177.39.6,24,24,24.0,0.5106382978723404,2.0434782608695654,23,27,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
2.177.86.202,8,7,4.0,0.006791171477079796,168.28571428571428,8,22,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.177.89.120,2,2,2.0,0.1111111111111111,18.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.178.123.68,37,17,12.333333333333334,0.048366013071895426,21.25,28,32,0,0.058823529411764705,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
2.178.15.173,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.178.17.203,76,76,76.0,2.375,0.4266666666666667,65,44,0,0.039473684210526314,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
2.178.195.249,58,58,58.0,0.8529411764705882,1.1929824561403508,56,51,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0
2.178.20.160,123,123,123.0,1.1388888888888888,0.8852459016393442,107,66,0,0.024390243902439025,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
2.178.21.220,159,138,79.5,0.09080525414049115,11.082278481012658,116,81,2,0.047619047619047616,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0
2.178.44.116,136,97,68.0,1.1929824561403508,0.8444444444444444,107,66,0,0.05128205128205128,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0
2.178.5.1,76,76,76.0,1.3103448275862069,0.7733333333333333,64,36,0,0.039473684210526314,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
2.178.60.155,101,70,50.5,1.7118644067796611,0.59,83,43,0,0.06451612903225806,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
2.178.70.218,77,77,77.0,1.5098039215686274,0.6710526315789473,65,44,0,0.03896103896103896,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0
2.179.102.240,2,2,2.0,0.5,4.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.179.141.79,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.179.141.98,6,6,6.0,0.46153846153846156,2.6,5,6,0,0.0,0.0,0.0,0.0,0.5,2,0,0,0.0,0.0,0.0
2.179.181.251,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.179.21.254,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.179.35.7,8,3,2.6666666666666665,0.004287245444801715,266.57142857142856,8,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.179.88.14,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.180.42.74,3,3,3.0,0.375,4.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.180.9.16,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.181.113.225,5,5,5.0,0.06329113924050633,19.75,5,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.181.245.181,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.181.85.5,3,3,3.0,0.015,100.0,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.182.86.144,19,19,19.0,0.1347517730496454,7.833333333333333,19,34,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.183.114.48,4,4,4.0,1.3333333333333333,1.0,4,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.183.164.112,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.183.207.227,5,5,5.0,0.043478260869565216,28.75,5,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.183.236.222,5,5,5.0,0.5,2.5,5,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.184.39.2,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.185.217.2,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.185.221.79,2,2,2.0,0.011976047904191617,167.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.185.84.71,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.185.89.5,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.186.101.93,11,11,11.0,2.75,0.4,11,22,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.186.148.193,6,6,6.0,0.4,3.0,6,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.186.249.227,36,20,12.0,0.04040404040404041,25.457142857142856,35,44,0,0.0,0.0,0.0,1.0,0.027777777777777776,2,0,0,0.0,0.0,0.0
2.186.65.58,5,5,5.0,0.029411764705882353,42.5,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.188.163.34,2,2,2.0,0.18181818181818182,11.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.190.156.108,182,182,182.0,1.6545454545454545,0.6077348066298343,157,92,0,0.0,0.0,0.0,0.0,0.005494505494505495,4,0,0,0.0,0.0,0.0
2.190.171.195,33,33,33.0,0.264,3.90625,33,30,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.190.210.204,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.190.245.149,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
2.190.31.193,35,35,35.0,0.2692307692307692,3.823529411764706,33,43,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
2.190.98.165,38,38,38.0,0.5671641791044776,1.8108108108108107,35,27,0,0.0,0.0,0.0,1.0,0.0,4,1,0,0.0,1.0,0.0
2.191.164.181,14,10,7.0,0.05128205128205128,21.0,14,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.191.43.183,2,1,1.0,0.02564102564102564,78.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.191.83.65,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.204.189.28,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
2.207.40.103,26,26,26.0,8.666666666666666,0.12,26,23,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.107.36,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.114.42,10,9,5.0,0.003563791874554526,311.77777777777777,10,31,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.117.88,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.119.175,11,11,11.0,2.2,0.5,11,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.139.145,5,3,2.5,0.005931198102016607,210.75,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.142.107,10,10,10.0,0.18867924528301888,5.888888888888889,9,22,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
204.18.142.123,31,31,31.0,0.484375,2.1333333333333333,30,33,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0
204.18.150.161,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.175.72,274,83,27.4,0.10981963927855712,9.139194139194139,221,208,0,0.2,0.0,0.0,1.0,0.025547445255474453,37,0,0,0.0,0.0,0.0
204.18.18.149,2,2,2.0,0.14285714285714285,14.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.180.103,3,2,1.5,0.010101010101010102,148.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.192.236,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
204.18.198.248,47,47,47.0,0.32867132867132864,3.108695652173913,42,54,0,0.0,0.0,0.0,1.0,0.0,6,0,0,0.0,0.0,0.0
